Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
92.7000	83.4399	73.0595	76.7369	4.9789	1.0000
92.8000	83.1282	72.9179	76.7495	4.9811	1.0000
92.9000	82.8164	72.7763	76.7622	4.9834	1.0000
93.0000	82.5047	72.6346	76.7749	4.9856	1.0000
93.1000	82.6203	72.7220	77.1293	4.9879	1.0000
93.2000	83.1634	73.0382	77.8254	4.9901	1.0000
93.3000	83.7065	73.3544	78.5215	4.9924	1.0000
93.4000	84.2496	73.6707	79.2176	4.9947	1.0000
93.5000	84.7927	73.9869	79.9137	4.9969	1.0000
93.6000	85.3358	74.3032	80.6098	4.9992	1.0000
93.7000	85.8789	74.6194	81.3059	5.0014	1.0000
93.8000	86.3953	74.9666	81.9540	5.0037	1.0000
93.9000	86.7721	75.4761	82.3496	5.0059	1.0000
94.0000	87.1489	75.9856	82.7452	5.0082	1.0000
94.1000	87.5257	76.4951	83.1409	5.0104	1.0000
94.2000	87.9025	77.0046	83.5365	5.0094	1.0000
94.3000	88.2793	77.5141	83.9321	5.0080	1.0000
94.4000	88.6560	78.0236	84.3278	5.0067	1.0000
94.5000	89.0328	78.5331	84.7234	5.0053	1.0000
94.6000	89.3995	78.9563	85.1070	5.0040	1.0000
94.7000	89.7255	79.0347	85.4426	5.0026	1.0000
94.8000	90.0516	79.1131	85.7782	5.0013	1.0000
94.9000	90.3777	79.1914	86.1137	4.9999	1.0000
95.0000	90.7037	79.2698	86.4493	4.9986	1.0000
95.1000	91.0298	79.3481	86.7849	4.9972	1.0000
95.2000	91.3559	79.4265	87.1205	4.9959	1.0000
95.3000	91.6819	79.5048	87.4561	4.9945	1.0000
95.4000	92.1078	79.5129	87.5801	4.9932	1.0000
95.5000	92.5378	79.5179	87.6953	4.9918	1.0000
95.6000	92.9678	79.5230	87.8106	4.9905	1.0000
95.7000	93.3977	79.5281	87.9258	4.9891	1.0000
95.8000	93.8277	79.5332	88.0410	4.9878	1.0000
95.9000	94.2577	79.5382	88.1562	4.9864	1.0000
96.0000	94.6877	79.5433	88.2714	4.9851	1.0000
96.1000	94.4221	78.8906	87.4697	4.9837	1.0000
96.2000	94.0792	78.1647	86.5661	4.9824	1.0000
96.3000	93.7362	77.4388	85.6624	4.9810	1.0000
96.4000	93.3933	76.7130	84.7588	4.9797	1.0000
96.5000	93.0504	75.9871	83.8552	4.9783	1.0000
96.6000	92.7074	75.2612	82.9516	4.9770	1.0000
96.7000	92.3645	74.5354	82.0480	4.9756	1.0000
96.8000	92.0216	73.8095	81.1443	4.9743	1.0000
96.9000	91.6123	73.0307	80.2046	4.9729	1.0000
97.0000	91.0948	72.1655	79.2060	4.9716	1.0000
97.1000	90.5773	71.3003	78.2073	4.9702	1.0000
97.2000	90.0597	70.4351	77.2087	4.9689	1.0000
97.3000	89.5422	69.5699	76.2101	4.9675	1.0000
97.4000	89.0247	68.7047	75.2114	4.9662	1.0000
97.5000	88.5072	67.8394	74.2128	4.9648	1.0000
97.6000	87.9897	66.9742	73.2142	4.9635	1.0000
97.7000	87.5615	66.2610	72.3544	4.9621	1.0000
97.8000	87.6819	66.4814	72.3478	4.9608	1.0000
97.9000	87.8023	66.7018	72.3412	4.9594	1.0000
98.0000	87.9227	66.9222	72.3346	4.9581	1.0000
98.1000	88.0431	67.1426	72.3280	4.9567	1.0000
98.2000	88.1635	67.3630	72.3214	4.9554	1.0000
98.3000	88.2839	67.5834	72.3148	4.9540	1.0000
98.4000	88.4043	67.8038	72.3082	4.9527	1.0000
98.5000	88.5247	68.0241	72.3016	4.9513	1.0000
98.6000	88.3662	68.0811	72.2538	4.9500	1.0000
98.7000	88.1197	68.0865	72.1929	4.9486	1.0000
98.8000	87.8732	68.0919	72.1320	4.9473	1.0000
98.9000	87.6267	68.0973	72.0711	4.9459	1.0000
99.0000	87.3802	68.1027	72.0102	4.9446	1.0000
99.1000	87.1337	68.1080	71.9493	4.9432	1.0000
99.2000	86.8872	68.1134	71.8884	4.9419	1.0000
99.3000	86.6407	68.1188	71.8275	4.9405	1.0000
99.4000	86.3942	68.1242	71.7666	4.9392	1.0000
99.5000	86.1477	68.1296	71.7058	4.9378	1.0000
99.6000	85.9076	68.0784	71.5949	4.9365	1.0000
99.7000	85.6798	67.9174	71.3870	4.9351	1.0000
99.8000	85.4520	67.7563	71.1792	4.9338	1.0000
99.9000	85.2243	67.5953	70.9713	4.9324	1.0000
100.0000	84.9965	67.4343	70.7635	4.9311	1.0000
100.1000	84.7688	67.2733	70.5556	4.9297	1.0000
100.2000	84.5410	67.1123	70.3477	4.9284	1.0000
100.3000	84.3133	66.9513	70.1399	4.9270	1.0000
100.4000	84.0855	66.7903	69.9320	4.9257	1.0000
100.5000	83.8577	66.6292	69.7242	4.9243	1.0000
100.6000	83.6300	66.4682	69.5163	4.9230	1.0000
100.7000	83.2310	66.5863	69.7283	4.9216	1.0000
100.8000	82.8320	66.7043	69.9403	4.9203	1.0000
100.9000	82.4329	66.8223	70.1523	4.9189	1.0000
101.0000	82.0339	66.9404	70.3643	4.9176	1.0000
101.1000	81.6349	67.0584	70.5763	4.9162	1.0000
101.2000	81.2359	67.1764	70.7883	4.9149	1.0000
101.3000	80.8369	67.2945	71.0003	4.9135	1.0000
101.4000	80.4827	67.4469	71.2434	4.9122	1.0000
101.5000	80.4572	67.8512	71.7147	4.9108	1.0000
101.6000	80.4317	68.2555	72.1861	4.9095	1.0000
101.7000	80.4062	68.6598	72.6575	4.9081	1.0000
101.8000	80.3807	69.0642	73.1288	4.9068	1.0000
101.9000	80.3552	69.4685	73.6002	4.9054	1.0000
102.0000	80.3296	69.8728	74.0716	4.9041	1.0000
102.1000	80.3041	70.2771	74.5429	4.9027	1.0000
102.2000	80.7407	70.9966	75.4954	4.9014	1.0000
102.3000	81.2654	71.7761	76.5394	4.9000	1.0000
102.4000	81.7900	72.5556	77.5835	4.8987	1.0000
102.5000	82.3146	73.3351	78.6275	4.8973	1.0000
102.6000	82.8392	74.1146	79.6716	4.8960	1.0000
102.7000	83.3638	74.8941	80.7157	4.8953	1.0000
102.8000	83.8885	75.6736	81.7597	4.8954	1.0000
102.9000	84.1728	76.1152	82.3047	4.8955	1.0000
103.0000	84.1750	76.1601	82.2637	4.8956	1.0000
103.1000	84.1772	76.2050	82.2228	4.8957	1.0000
103.2000	84.1794	76.2498	82.1818	4.8958	1.0000
103.3000	84.1817	76.2947	82.1409	4.8959	1.0000
103.4000	84.1839	76.3396	82.1000	4.8960	1.0000
103.5000	84.1861	76.3845	82.0590	4.8961	1.0000
103.6000	84.1883	76.4294	82.0181	4.8963	1.0000
103.7000	84.1906	76.4742	81.9771	4.8964	1.0000
103.8000	84.0652	76.2401	81.6751	4.8965	1.0000
103.9000	83.8474	75.8039	81.1840	4.8966	1.0000
104.0000	83.6297	75.3677	80.6928	4.8967	1.0000
104.1000	83.4119	74.9314	80.2017	4.8968	1.0000
104.2000	83.1942	74.4952	79.7106	4.8969	1.0000
104.3000	82.9764	74.0590	79.2195	4.8970	1.0000
104.4000	82.7586	73.6228	78.7284	4.8971	1.0000
104.5000	82.5409	73.1866	78.2372	4.8972	1.0000
104.6000	82.3231	72.7504	77.7461	4.8974	1.0000
104.7000	82.1054	72.3142	77.2550	4.8975	1.0000
104.8000	81.9546	72.0866	77.1092	4.8976	1.0000
104.9000	81.8353	71.9573	77.1258	4.8977	1.0000
105.0000	81.7160	71.8280	77.1425	4.8978	1.0000
105.1000	81.5967	71.6987	77.1592	4.8979	1.0000
105.2000	81.4774	71.5694	77.1759	4.8980	1.0000
105.3000	81.3581	71.4400	77.1925	4.8981	1.0000
105.4000	81.2388	71.3107	77.2092	4.8982	1.0000
105.5000	81.1195	71.1814	77.2259	4.8983	1.0000
105.6000	81.1618	71.3858	77.3936	4.8985	1.0000
105.7000	81.2396	71.6634	77.5945	4.8986	1.0000
105.8000	81.3173	71.9410	77.7954	4.8987	1.0000
105.9000	81.3951	72.2186	77.9964	4.8988	1.0000
106.0000	81.4729	72.4962	78.1973	4.8989	1.0000
106.1000	81.5507	72.7739	78.3982	4.8990	1.0000
106.2000	81.6284	73.0515	78.5991	4.8991	1.0000
106.3000	81.8044	73.3582	78.9379	4.8992	1.0000
106.4000	82.1888	73.7266	79.5695	4.8993	1.0000
106.5000	82.5733	74.0951	80.2012	4.8995	1.0000
106.6000	82.9578	74.4635	80.8329	4.9007	1.0000
106.7000	83.3423	74.8320	81.4646	4.9035	1.0000
106.8000	83.7267	75.2005	82.0963	4.9064	1.0000
106.9000	84.1112	75.5689	82.7280	4.9092	1.0000
107.0000	84.4867	75.9496	83.3375	4.9121	1.0000
107.1000	84.7214	76.5209	83.6004	4.9150	1.0000
107.2000	84.9561	77.0922	83.8634	4.9178	1.0000
107.3000	85.1908	77.6636	84.1263	4.9207	1.0000
107.4000	85.4255	78.2349	84.3892	4.9236	1.0000
107.5000	85.6603	78.8062	84.6521	4.9264	1.0000
107.6000	85.8950	79.3776	84.9150	4.9293	1.0000
107.7000	86.1297	79.9489	85.1780	4.9321	1.0000
107.8000	86.2162	80.1509	85.1309	4.9350	1.0000
107.9000	85.9568	79.4912	84.3605	4.9379	1.0000
108.0000	85.6975	78.8315	83.5901	4.9407	1.0000
108.1000	85.4381	78.1718	82.8197	4.9436	1.0000
108.2000	85.1787	77.5121	82.0493	4.9465	1.0000
108.3000	84.9194	76.8523	81.2789	4.9493	1.0000
108.4000	84.6600	76.1926	80.5085	4.9522	1.0000
108.5000	84.4006	75.5329	79.7381	4.9550	1.0000
108.6000	84.1413	74.8732	78.9676	4.9579	1.0000
108.7000	83.8819	74.2135	78.1972	4.9608	1.0000
108.8000	83.6226	73.5538	77.4268	4.9636	1.0000
108.9000	83.4886	73.0966	76.8301	4.9665	1.0000
109.0000	83.4454	72.7859	76.3592	4.9693	1.0000
109.1000	83.4022	72.4753	75.8883	4.9722	1.0000
109.2000	83.3589	72.1647	75.4173	4.9751	1.0000
109.3000	83.3157	71.8541	74.9464	4.9779	1.0000
109.4000	83.2725	71.5435	74.4755	4.9808	1.0000
109.5000	83.2293	71.2329	74.0045	4.9837	1.0000
109.6000	83.1861	70.9223	73.5336	4.9865	1.0000
109.7000	83.1429	70.6117	73.0627	4.9894	1.0000
109.8000	83.0997	70.3011	72.5917	4.9922	1.0000
109.9000	83.0762	70.2330	72.4867	4.9951	1.0000
110.0000	83.0682	70.3554	72.6691	4.9980	1.0000
110.1000	83.0602	70.4778	72.8515	5.0008	1.0000
110.2000	83.0522	70.6003	73.0339	5.0037	1.0000
110.3000	83.0442	70.7227	73.2163	5.0066	1.0000
110.4000	83.0362	70.8451	73.3988	5.0094	1.0000
110.5000	83.0282	70.9676	73.5812	5.0123	1.0000
110.6000	83.0202	71.0900	73.7636	5.0151	1.0000
110.7000	82.8892	71.1568	73.8113	5.0180	1.0000
110.8000	82.6615	71.1800	73.7531	5.0209	1.0000
110.9000	82.4338	71.2032	73.6950	5.0237	1.0000
111.0000	82.2061	71.2264	73.6368	5.0266	1.0000
111.1000	81.9784	71.2496	73.5787	5.0295	1.0000
111.2000	81.7508	71.2728	73.5205	5.0323	1.0000
111.3000	81.5231	71.2960	73.4624	5.0352	1.0000
111.4000	81.4807	71.4184	73.6061	5.0380	1.0000
111.5000	82.0253	71.8548	74.3888	5.0409	1.0000
111.6000	82.5699	72.2913	75.1716	5.0438	1.0000
111.7000	83.1144	72.7277	75.9544	5.0466	1.0000
111.8000	83.6590	73.1641	76.7372	5.0495	1.0000
111.9000	84.2036	73.6005	77.5199	5.0523	1.0000
112.0000	84.7481	74.0369	78.3027	5.0552	1.0000
112.1000	85.2927	74.4733	79.0855	5.0520	1.0000
112.2000	85.6684	75.0495	79.5035	5.0470	1.0000
112.3000	86.0440	75.6256	79.9215	5.0419	1.0000
112.4000	86.4197	76.2018	80.3396	5.0369	1.0000
112.5000	86.7954	76.7779	80.7576	5.0318	1.0000
112.6000	87.1710	77.3541	81.1756	5.0267	1.0000
112.7000	87.5467	77.9302	81.5937	5.0217	1.0000
112.8000	87.9224	78.5064	82.0117	5.0166	1.0000
112.9000	88.1390	78.8463	82.2236	5.0115	1.0000
113.0000	87.7198	78.2411	81.6109	5.0065	1.0000
113.1000	87.3005	77.6359	80.9981	5.0014	1.0000
113.2000	86.8812	77.0307	80.3854	4.9964	1.0000
113.3000	86.4619	76.4255	79.7727	4.9913	1.0000
113.4000	86.0426	75.8202	79.1599	4.9862	1.0000
113.5000	85.6234	75.2150	78.5472	4.9812	1.0000
113.6000	85.2041	74.6098	77.9345	4.9761	1.0000
113.7000	84.7848	74.0046	77.3218	4.9710	1.0000
113.8000	84.3655	73.3994	76.7090	4.9660	1.0000
113.9000	83.9462	72.7942	76.0963	4.9609	1.0000
114.0000	83.9335	72.5020	75.8138	4.9559	1.0000
114.1000	83.9560	72.2371	75.5599	4.9508	1.0000
114.2000	83.9786	71.9721	75.3061	4.9457	1.0000
114.3000	84.0012	71.7071	75.0522	4.9407	1.0000
114.4000	84.0237	71.4421	74.7984	4.9356	1.0000
114.5000	84.0463	71.1772	74.5445	4.9305	1.0000
114.6000	84.0689	70.9122	74.2907	4.9255	1.0000
114.7000	84.0914	70.6472	74.0368	4.9204	1.0000
114.8000	83.7754	70.3298	73.6979	4.9154	1.0000
114.9000	83.4133	70.0053	73.3473	4.9103	1.0000
115.0000	83.0511	69.6807	72.9967	4.9052	1.0000
115.1000	82.6889	69.3561	72.6461	4.9002	1.0000
115.2000	82.3268	69.0316	72.2955	4.8951	1.0000
115.3000	81.9646	68.7070	71.9449	4.8900	1.0000
115.4000	81.6024	68.3825	71.5943	4.8850	1.0000
115.5000	81.6396	68.4858	71.7607	4.8799	1.0000
115.6000	82.1456	69.0916	72.5341	4.8748	1.0000
115.7000	82.6515	69.6973	73.3075	4.8698	1.0000
115.8000	83.1575	70.3030	74.0808	4.8647	1.0000
115.9000	83.6635	70.9088	74.8542	4.8597	1.0000
116.0000	84.1694	71.5145	75.6276	4.8546	1.0000
116.1000	84.6754	72.1202	76.4010	4.8495	1.0000
116.2000	85.1559	72.6850	77.1000	4.8487	1.0000
116.3000	85.5462	73.1047	77.5352	4.8499	1.0000
116.4000	85.9365	73.5243	77.9704	4.8511	1.0000
116.5000	86.3268	73.9439	78.4056	4.8523	1.0000
116.6000	86.7171	74.3635	78.8408	4.8535	1.0000
116.7000	87.1074	74.7832	79.2760	4.8547	1.0000
116.8000	87.4977	75.2028	79.7113	4.8560	1.0000
116.9000	87.8880	75.6224	80.1465	4.8572	1.0000
117.0000	87.8328	75.4376	79.9258	4.8584	1.0000
117.1000	87.4550	74.8152	79.2301	4.8596	1.0000
117.2000	87.0771	74.1927	78.5344	4.8608	1.0000
117.3000	86.6993	73.5703	77.8387	4.8620	1.0000
117.4000	86.3215	72.9478	77.1430	4.8632	1.0000
117.5000	85.9436	72.3253	76.4473	4.8644	1.0000
117.6000	85.5658	71.7029	75.7516	4.8656	1.0000
117.7000	85.1880	71.0804	75.0559	4.8668	1.0000
117.8000	84.8101	70.4579	74.3602	4.8680	1.0000
117.9000	84.4323	69.8355	73.6646	4.8692	1.0000
118.0000	84.0545	69.2130	72.9689	4.8704	1.0000
118.1000	83.8078	68.7285	72.4135	4.8716	1.0000
118.2000	83.7152	68.4059	72.0230	4.8728	1.0000
118.3000	83.6226	68.0833	71.6324	4.8740	1.0000
118.4000	83.5300	67.7607	71.2418	4.8752	1.0000
118.5000	83.4373	67.4380	70.8513	4.8764	1.0000
118.6000	83.3447	67.1154	70.4607	4.8776	1.0000
118.7000	83.2521	66.7928	70.0701	4.8788	1.0000
118.8000	83.1595	66.4702	69.6795	4.8800	1.0000
118.9000	83.0669	66.1476	69.2890	4.8812	1.0000
119.0000	82.9742	65.8250	68.8984	4.8824	1.0000
119.1000	82.7477	65.7270	68.8692	4.8836	1.0000
119.2000	82.4581	65.7347	69.0099	4.8848	1.0000
119.3000	82.1685	65.7424	69.1507	4.8860	1.0000
119.4000	81.8788	65.7501	69.2915	4.8872	1.0000
119.5000	81.5892	65.7577	69.4323	4.8884	1.0000
119.6000	81.2996	65.7654	69.5731	4.8896	1.0000
119.7000	81.0100	65.7731	69.7138	4.8908	1.0000
119.8000	80.7204	65.7808	69.8546	4.8920	1.0000
119.9000	81.0167	66.3324	70.5707	4.8932	1.0000
120.0000	81.3928	66.9581	71.3652	4.8944	1.0000
120.1000	81.7689	67.5839	72.1598	4.8957	1.0000
120.2000	82.1451	68.2096	72.9543	4.8969	1.0000
120.3000	82.5212	68.8353	73.7489	4.8981	1.0000
120.4000	82.8974	69.4611	74.5434	4.8993	1.0000
120.5000	83.2735	70.0868	75.3379	4.9005	1.0000
120.6000	83.7877	70.7255	76.0570	4.9017	1.0000
120.7000	84.3455	71.3683	76.7522	4.9029	1.0000
120.8000	84.9032	72.0111	77.4475	4.9041	1.0000
120.9000	85.4610	72.6538	78.1427	4.9053	1.0000
121.0000	86.0188	73.2966	78.8379	4.9058	1.0000
121.1000	86.5766	73.9394	79.5332	4.9030	1.0000
121.2000	87.1343	74.5822	80.2284	4.9001	1.0000
121.3000	87.4745	74.7746	80.5196	4.8973	1.0000
121.4000	87.5971	74.5165	80.4067	4.8944	1.0000
121.5000	87.7196	74.2585	80.2939	4.8916	1.0000
121.6000	87.8422	74.0005	80.1811	4.8887	1.0000
121.7000	87.9647	73.7425	80.0682	4.8858	1.0000
121.8000	88.0873	73.4845	79.9554	4.8830	1.0000
121.9000	88.2099	73.2264	79.8426	4.8801	1.0000
122.0000	88.3324	72.9684	79.7297	4.8773	1.0000
122.1000	88.4217	72.6823	79.5703	4.8744	1.0000
122.2000	88.1278	72.0733	78.8744	4.8716	1.0000
122.3000	87.8340	71.4643	78.1785	4.8687	1.0000
122.4000	87.5401	70.8553	77.4827	4.8659	1.0000
122.5000	87.2463	70.2463	76.7868	4.8630	1.0000
122.6000	86.9524	69.6373	76.0910	4.8602	1.0000
122.7000	86.6586	69.0283	75.3951	4.8573	1.0000
122.8000	86.3647	68.4194	74.6992	4.8544	1.0000
122.9000	86.0709	67.8104	74.0034	4.8516	1.0000
123.0000	85.7770	67.2014	73.3075	4.8487	1.0000
123.1000	85.6047	66.6684	72.7597	4.8459	1.0000
123.2000	85.6308	66.2594	72.4536	4.8430	1.0000
123.3000	85.6568	65.8504	72.1474	4.8402	1.0000
123.4000	85.6828	65.4415	71.8413	4.8373	1.0000
123.5000	85.7089	65.0325	71.5351	4.8345	1.0000
123.6000	85.7349	64.6236	71.2290	4.8316	1.0000
123.7000	85.7609	64.2146	70.9228	4.8287	1.0000
123.8000	85.7870	63.8056	70.6167	4.8259	1.0000
123.9000	85.7698	63.5674	70.4299	4.8230	1.0000
124.0000	85.7020	63.5297	70.3832	4.8202	1.0000
124.1000	85.6341	63.4919	70.3366	4.8173	1.0000
124.2000	85.5663	63.4542	70.2899	4.8145	1.0000
124.3000	85.4984	63.4165	70.2433	4.8116	1.0000
124.4000	85.4306	63.3787	70.1966	4.8088	1.0000
124.5000	85.3627	63.3410	70.1499	4.8059	1.0000
124.6000	85.3107	63.3222	70.1162	4.8031	1.0000
124.7000	85.6391	63.7585	70.3923	4.8002	1.0000
124.8000	85.9674	64.1948	70.6683	4.7973	1.0000
124.9000	86.2957	64.6311	70.9444	4.7945	1.0000
125.0000	86.6240	65.0674	71.2205	4.7916	1.0000
125.1000	86.9524	65.5037	71.4966	4.7897	1.0000
125.2000	87.2807	65.9400	71.7726	4.7898	1.0000
125.3000	87.6090	66.3764	72.0487	4.7899	1.0000
125.4000	87.7622	66.6859	72.2726	4.7900	1.0000
125.5000	87.8168	66.9242	72.4672	4.7901	1.0000
125.6000	87.8715	67.1624	72.6618	4.7902	1.0000
125.7000	87.9261	67.4007	72.8564	4.7903	1.0000
125.8000	87.9807	67.6390	73.0510	4.7904	1.0000
125.9000	88.0353	67.8772	73.2456	4.7905	1.0000
126.0000	88.0900	68.1155	73.4402	4.7906	1.0000
126.1000	88.1446	68.3537	73.6348	4.7907	1.0000
126.2000	88.2804	68.4508	73.8067	4.7908	1.0000
126.3000	88.4161	68.5478	73.9786	4.7909	1.0000
126.4000	88.5519	68.6448	74.1505	4.7910	1.0000
126.5000	88.6876	68.7419	74.3224	4.7911	1.0000
126.6000	88.8234	68.8389	74.4943	4.7912	1.0000
126.7000	88.9591	68.9359	74.6662	4.7913	1.0000
126.8000	89.0949	69.0329	74.8381	4.7914	1.0000
126.9000	89.1075	69.0015	74.8258	4.7915	1.0000
127.0000	88.7305	68.5630	74.2303	4.7916	1.0000
127.1000	88.3534	68.1246	73.6347	4.7917	1.0000
127.2000	87.9763	67.6862	73.0392	4.7918	1.0000
127.3000	87.5993	67.2477	72.4437	4.7918	1.0000
127.4000	87.2222	66.8093	71.8482	4.7919	1.0000
127.5000	86.8451	66.3709	71.2527	4.7920	1.0000
127.6000	86.4680	65.9324	70.6571	4.7921	1.0000
127.7000	86.0910	65.4940	70.0616	4.7922	1.0000
127.8000	85.7139	65.0556	69.4661	4.7923	1.0000
127.9000	85.3368	64.6171	68.8706	4.7924	1.0000
128.0000	85.1603	64.4544	68.7485	4.7925	1.0000
128.1000	85.0340	64.3606	68.7448	4.7926	1.0000
128.2000	84.9076	64.2668	68.7411	4.7927	1.0000
128.3000	84.7813	64.1729	68.7373	4.7928	1.0000
128.4000	84.6549	64.0791	68.7336	4.7929	1.0000
128.5000	84.5285	63.9853	68.7299	4.7930	1.0000
128.6000	84.4022	63.8915	68.7262	4.7931	1.0000
128.7000	84.2758	63.7977	68.7225	4.7932	1.0000
128.8000	84.1495	63.7039	68.7188	4.7933	1.0000
128.9000	84.1451	64.0322	69.0272	4.7934	1.0000
129.0000	84.1639	64.4409	69.3951	4.7935	1.0000
129.1000	84.1827	64.8496	69.7629	4.7936	1.0000
129.2000	84.2015	65.2583	70.1308	4.7937	1.0000
129.3000	84.2203	65.6670	70.4987	4.7938	1.0000
129.4000	84.2391	66.0758	70.8665	4.7939	1.0000
129.5000	84.2579	66.4845	71.2344	4.7940	1.0000
129.6000	84.2768	66.8932	71.6023	4.7941	1.0000
129.7000	84.1180	66.9324	71.8226	4.7942	1.0000
129.8000	83.9031	66.8549	71.9962	4.7943	1.0000
129.9000	83.6882	66.7774	72.1699	4.7944	1.0000
130.0000	83.4733	66.6999	72.3436	4.7945	1.0000
130.1000	83.2584	66.6224	72.5172	4.7945	1.0000
130.2000	83.0435	66.5449	72.6909	4.7946	1.0000
130.3000	82.8286	66.4674	72.8646	4.7947	1.0000
130.4000	82.8321	66.7085	73.1135	4.7948	1.0000
130.5000	83.0918	67.3235	73.4508	4.7949	1.0000
130.6000	83.3515	67.9385	73.7882	4.7950	1.0000
130.7000	83.6112	68.5535	74.1255	4.7951	1.0000
130.8000	83.8709	69.1684	74.4628	4.7952	1.0000
130.9000	84.1306	69.7834	74.8002	4.7953	1.0000
131.0000	84.3903	70.3984	75.1375	4.7954	1.0000
131.1000	84.6963	70.9904	75.5731	4.7955	1.0000
131.2000	85.1101	71.5289	76.2379	4.7956	1.0000
131.3000	85.5240	72.0673	76.9028	4.7957	1.0000
131.4000	85.9379	72.6057	77.5676	4.7958	1.0000
131.5000	86.3517	73.1442	78.2325	4.7959	1.0000
131.6000	86.7656	73.6826	78.8973	4.7960	1.0000
131.7000	87.1795	74.2210	79.5622	4.7961	1.0000
131.8000	87.5933	74.7594	80.2271	4.7916	1.0000
131.9000	87.6367	74.7310	80.1637	4.7872	1.0000
132.0000	87.5499	74.5034	79.8446	4.7827	1.0000
132.1000	87.4631	74.2758	79.5254	4.7782	1.0000
132.2000	87.3763	74.0482	79.2062	4.7738	1.0000
132.3000	87.2895	73.8206	78.8870	4.7693	1.0000
132.4000	87.2027	73.5929	78.5679	4.7649	1.0000
132.5000	87.1159	73.3653	78.2487	4.7604	1.0000
132.6000	87.0291	73.1377	77.9295	4.7559	1.0000
132.7000	86.9423	72.9101	77.6104	4.7515	1.0000
132.8000	86.8535	72.2856	77.0841	4.7470	1.0000
132.9000	86.7640	71.5357	76.4924	4.7426	1.0000
133.0000	86.6745	70.7858	75.9007	4.7381	1.0000
133.1000	86.5851	70.0359	75.3090	4.7336	1.0000
133.2000	86.4956	69.2860	74.7173	4.7292	1.0000
133.3000	86.4061	68.5361	74.1256	4.7247	1.0000
133.4000	86.3166	67.7863	73.5340	4.7203	1.0000
133.5000	86.2272	67.0364	72.9423	4.7158	1.0000
133.6000	86.1377	66.2865	72.3506	4.7113	1.0000
133.7000	86.0251	65.7760	71.8425	4.7069	1.0000
133.8000	85.9051	65.3411	71.3608	4.7024	1.0000
133.9000	85.7852	64.9063	70.8790	4.6980	1.0000
134.0000	85.6653	64.4714	70.3973	4.6935	1.0000
134.1000	85.5453	64.0365	69.9156	4.6890	1.0000
134.2000	85.4254	63.6016	69.4339	4.6846	1.0000
134.3000	85.3055	63.1668	68.9522	4.6801	1.0000
134.4000	85.1855	62.7319	68.4705	4.6757	1.0000
134.5000	84.9680	62.3687	68.0729	4.6712	1.0000
134.6000	84.7465	62.0085	67.6789	4.6667	1.0000
134.7000	84.5249	61.6483	67.2848	4.6623	1.0000
134.8000	84.3034	61.2880	66.8908	4.6578	1.0000
134.9000	84.0818	60.9278	66.4967	4.6534	1.0000
135.0000	83.8603	60.5676	66.1027	4.6489	1.0000
135.1000	83.6387	60.2074	65.7087	4.6444	1.0000
135.2000	83.5507	59.9937	65.5037	4.6400	1.0000
135.3000	83.8061	60.1569	65.7849	4.6355	1.0000
135.4000	84.0614	60.3201	66.0660	4.6311	1.0000
135.5000	84.3168	60.4833	66.3472	4.6266	1.0000
135.6000	84.5721	60.6466	66.6284	4.6221	1.0000
135.7000	84.8275	60.8098	66.9096	4.6219	1.0000
135.8000	85.0829	60.9730	67.1908	4.6246	1.0000
135.9000	85.3382	61.1362	67.4719	4.6272	1.0000
136.0000	85.4500	61.1891	67.5928	4.6299	1.0000
136.1000	85.1072	60.8928	67.2059	4.6325	1.0000
136.2000	84.7644	60.5965	66.8191	4.6351	1.0000
136.3000	84.4216	60.3003	66.4322	4.6378	1.0000
136.4000	84.0788	60.0040	66.0453	4.6404	1.0000
136.5000	83.7360	59.7077	65.6585	4.6431	1.0000
136.6000	83.3932	59.4114	65.2716	4.6457	1.0000
136.7000	83.0504	59.1152	64.8847	4.6483	1.0000
136.8000	82.7076	58.8189	64.4979	4.6510	1.0000
136.9000	82.3648	58.5226	64.1110	4.6536	1.0000
137.0000	82.0220	58.2263	63.7241	4.6563	1.0000
137.1000	81.8061	58.1037	63.4845	4.6589	1.0000
137.2000	81.6615	58.0789	63.3276	4.6615	1.0000
137.3000	81.5169	58.0540	63.1707	4.6642	1.0000
137.4000	81.3723	58.0292	63.0138	4.6668	1.0000
137.5000	81.2277	58.0043	62.8569	4.6695	1.0000
137.6000	81.0831	57.9795	62.7000	4.6721	1.0000
137.7000	80.9385	57.9546	62.5431	4.6747	1.0000
137.8000	80.7939	57.9297	62.3862	4.6774	1.0000
137.9000	80.6493	57.9049	62.2293	4.6800	1.0000
138.0000	80.5158	57.9459	62.2318	4.6827	1.0000
138.1000	80.4218	58.2206	62.7994	4.6853	1.0000
138.2000	80.3278	58.4952	63.3669	4.6880	1.0000
138.3000	80.2338	58.7699	63.9345	4.6906	1.0000
138.4000	80.1398	59.0445	64.5020	4.6932	1.0000
138.5000	80.0458	59.3192	65.0696	4.6959	1.0000
138.6000	79.9518	59.5939	65.6371	4.6985	1.0000
138.7000	79.8578	59.8685	66.2047	4.7012	1.0000
138.8000	79.7461	60.0842	66.5826	4.7038	1.0000
138.9000	79.6226	60.2606	66.8341	4.7064	1.0000
139.0000	79.4991	60.4369	67.0857	4.7091	1.0000
