Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
91.8000	78.6142	64.4001	0.0000	4.3083	2.0000
91.9000	78.4859	64.2273	0.0000	4.3174	2.0000
92.0000	78.3575	64.0545	0.0000	4.3266	2.0000
92.1000	78.2292	63.8816	0.0000	4.3358	2.0000
92.2000	78.1008	63.7088	0.0000	4.3449	2.0000
92.3000	77.9724	63.5933	0.0000	4.3541	2.0000
92.4000	77.8441	63.4922	0.0000	4.3632	2.0000
92.5000	77.7157	63.3911	0.0000	4.3724	2.0000
92.6000	77.5874	63.2900	0.0000	4.3815	2.0000
92.7000	77.4590	63.1889	0.0000	4.3907	2.0000
92.8000	77.3306	63.0877	0.0000	4.3998	2.0000
92.9000	77.2023	62.9866	0.0000	4.4090	2.0000
93.0000	77.0739	62.8855	0.0000	4.4181	2.0000
93.1000	76.9456	62.7844	0.0000	4.4273	2.0000
93.2000	76.8172	62.6306	0.0000	4.4365	2.0000
93.3000	76.6888	62.3830	0.0000	4.4456	2.0000
93.4000	76.5605	62.1353	0.0000	4.4548	2.0000
93.5000	76.4321	61.8877	0.0000	4.4639	2.0000
93.6000	76.3038	61.6401	0.0000	4.4731	2.0000
93.7000	76.1754	61.3925	0.0000	4.4822	2.0000
93.8000	76.0471	61.1449	0.0000	4.4914	2.0000
93.9000	75.9187	60.8973	0.0000	4.5005	2.0000
94.0000	75.7903	60.6497	0.0000	4.5097	2.0000
94.1000	75.6620	60.5616	0.0000	4.5188	2.0000
94.2000	75.5336	60.8458	0.0000	4.5280	2.0000
94.3000	75.4053	61.1300	0.0000	4.5371	2.0000
94.4000	75.2769	61.4141	0.0000	4.5463	2.0000
94.5000	75.1485	61.6983	0.0000	4.5555	2.0000
94.6000	75.0741	61.9825	0.0000	4.5646	2.0000
94.7000	74.9996	62.2666	0.0000	4.5738	2.0000
94.8000	74.9251	62.5508	0.0000	4.5829	2.0000
94.9000	74.8506	62.8350	0.0000	4.5921	2.0000
95.0000	75.0597	63.2029	0.0000	4.6012	2.0000
95.1000	75.3227	63.5868	0.0000	4.6104	2.0000
95.2000	75.5858	63.9708	0.0000	4.6195	2.0000
95.3000	75.8489	64.3547	0.0000	4.6151	2.0000
95.4000	76.1120	64.7386	0.0000	4.6042	2.0000
95.5000	76.3751	65.1225	0.0000	4.5934	2.0000
95.6000	76.6382	65.5064	0.0000	4.5825	2.0000
95.7000	76.9013	65.8904	0.0000	4.5717	2.0000
95.8000	77.1643	66.2743	0.0000	4.5608	2.0000
95.9000	77.3468	66.5003	0.0000	4.5500	2.0000
96.0000	77.5140	66.6962	0.0000	4.5391	2.0000
96.1000	77.6811	66.8922	0.0000	4.5283	2.0000
96.2000	77.8483	67.0881	0.0000	4.5174	2.0000
96.3000	78.0154	67.2841	0.0000	4.5066	2.0000
96.4000	78.1826	67.4800	0.0000	4.4957	2.0000
96.5000	78.3497	67.6759	0.0000	4.4848	2.0000
96.6000	78.5169	67.8719	0.0000	4.4740	2.0000
96.7000	78.6840	68.0678	0.0000	4.4631	2.0000
96.8000	78.8068	68.1424	0.0000	4.4523	2.0000
96.9000	78.8351	67.9590	0.0000	4.4414	2.0000
97.0000	78.8635	67.7756	0.0000	4.4306	2.0000
97.1000	78.8918	67.5922	0.0000	4.4197	2.0000
97.2000	78.9202	67.4088	0.0000	4.4089	2.0000
97.3000	78.9485	67.2255	0.0000	4.3980	2.0000
97.4000	78.9768	67.0421	0.0000	4.3872	2.0000
97.5000	79.0052	66.8587	0.0000	4.3763	2.0000
97.6000	79.0335	66.6753	0.0000	4.3655	2.0000
97.7000	79.0619	66.4919	0.0000	4.3546	2.0000
97.8000	78.9770	66.2005	0.0000	4.3438	2.0000
97.9000	78.8602	65.8785	0.0000	4.3329	2.0000
98.0000	78.7434	65.5565	0.0000	4.3221	2.0000
98.1000	78.6267	65.2346	0.0000	4.3112	2.0000
98.2000	78.5099	64.9126	0.0000	4.3003	2.0000
98.3000	78.3931	64.5906	0.0000	4.2895	2.0000
98.4000	78.2763	64.2687	0.0000	4.2786	2.0000
98.5000	78.1595	63.9467	0.0000	4.2678	2.0000
98.6000	78.0427	63.6247	0.0000	4.2569	2.0000
98.7000	78.0876	63.5807	0.0000	4.2461	2.0000
98.8000	78.2233	63.6930	0.0000	4.2352	2.0000
98.9000	78.3590	63.8052	0.0000	4.2244	2.0000
99.0000	78.4948	63.9175	0.0000	4.2135	2.0000
99.1000	78.6305	64.0298	0.0000	4.2027	2.0000
99.2000	78.7662	64.1421	0.0000	4.1918	2.0000
99.3000	78.9020	64.2544	0.0000	4.1810	2.0000
99.4000	79.0377	64.3666	0.0000	4.1701	2.0000
99.5000	79.1735	64.4789	0.0000	4.1593	2.0000
99.6000	79.2560	64.4486	0.0000	4.1484	2.0000
99.7000	79.2999	64.3152	0.0000	4.1375	2.0000
99.8000	79.3439	64.1817	0.0000	4.1470	2.0000
99.9000	79.3878	64.0482	0.0000	4.1573	2.0000
100.0000	79.4318	63.9147	0.0000	4.1676	2.0000
100.1000	79.4757	63.7812	0.0000	4.1779	2.0000
100.2000	79.5197	63.6478	0.0000	4.1882	2.0000
100.3000	79.5636	63.5143	0.0000	4.1984	2.0000
100.4000	79.6076	63.3808	0.0000	4.2087	2.0000
100.5000	79.6515	63.2473	0.0000	4.2190	2.0000
100.6000	79.5577	63.1463	0.0000	4.2293	2.0000
100.7000	79.4376	63.0514	0.0000	4.2396	2.0000
100.8000	79.3175	62.9565	0.0000	4.2499	2.0000
100.9000	79.1974	62.8616	0.0000	4.2602	2.0000
101.0000	79.0773	62.7667	0.0000	4.2705	2.0000
101.1000	78.9572	62.6719	0.0000	4.2808	2.0000
101.2000	78.8370	62.5770	0.0000	4.2911	2.0000
101.3000	78.7169	62.4821	0.0000	4.3013	2.0000
101.4000	78.5968	62.3872	0.0000	4.3116	2.0000
101.5000	78.4976	62.2899	0.0000	4.3219	2.0000
101.6000	78.4726	62.1841	0.0000	4.3322	2.0000
101.7000	78.4475	62.0783	0.0000	4.3425	2.0000
101.8000	78.4224	61.9725	0.0000	4.3528	2.0000
101.9000	78.3974	61.8666	0.0000	4.3631	2.0000
102.0000	78.3723	61.7608	0.0000	4.3734	2.0000
102.1000	78.3472	61.6550	0.0000	4.3837	2.0000
102.2000	78.3221	61.5492	0.0000	4.3940	2.0000
102.3000	78.2971	61.4434	0.0000	4.4042	2.0000
102.4000	78.2720	61.3375	0.0000	4.4145	2.0000
102.5000	78.2185	61.3674	0.0000	4.4248	2.0000
102.6000	78.1644	61.4001	0.0000	4.4351	2.0000
102.7000	78.1104	61.4327	0.0000	4.4454	2.0000
102.8000	78.0563	61.4654	0.0000	4.4557	2.0000
102.9000	78.0022	61.4980	0.0000	4.4660	2.0000
103.0000	77.9481	61.5307	0.0000	4.4763	2.0000
103.1000	77.8940	61.5633	0.0000	4.4866	2.0000
103.2000	77.8400	61.5960	0.0000	4.4968	2.0000
103.3000	77.8291	61.6716	0.0000	4.5071	2.0000
103.4000	77.9910	61.9190	0.0000	4.5174	2.0000
103.5000	78.1529	62.1664	0.0000	4.5277	2.0000
103.6000	78.3148	62.4138	0.0000	4.5380	2.0000
103.7000	78.4767	62.6612	0.0000	4.5483	2.0000
103.8000	78.6386	62.9086	0.0000	4.5586	2.0000
103.9000	78.8005	63.1560	0.0000	4.5689	2.0000
104.0000	78.9624	63.4034	0.0000	4.5792	2.0000
104.1000	79.1243	63.6508	0.0000	4.5895	2.0000
104.2000	79.4499	63.9621	0.0000	4.5997	2.0000
104.3000	79.8164	64.2895	0.0000	4.6100	2.0000
104.4000	80.1829	64.6169	0.0000	4.6203	2.0000
104.5000	80.5494	64.9443	0.0000	4.6300	2.0000
104.6000	80.9159	65.2717	0.0000	4.6249	2.0000
104.7000	81.2824	65.5990	0.0000	4.6198	2.0000
104.8000	81.6489	65.9264	0.0000	4.6146	2.0000
104.9000	82.0154	66.2538	0.0000	4.6095	2.0000
105.0000	82.3819	66.5812	0.0000	4.6044	2.0000
105.1000	82.4884	66.5936	0.0000	4.5993	2.0000
105.2000	82.5453	66.5460	0.0000	4.5941	2.0000
105.3000	82.6022	66.4984	0.0000	4.5890	2.0000
105.4000	82.6591	66.4508	0.0000	4.5839	2.0000
105.5000	82.7161	66.4032	0.0000	4.5788	2.0000
105.6000	82.7730	66.3557	0.0000	4.5736	2.0000
105.7000	82.8299	66.3081	0.0000	4.5685	2.0000
105.8000	82.8868	66.2605	0.0000	4.5634	2.0000
105.9000	82.9437	66.2129	0.0000	4.5583	2.0000
106.0000	82.9716	66.1374	0.0000	4.5532	2.0000
106.1000	82.8674	65.9347	0.0000	4.5480	2.0000
106.2000	82.7631	65.7320	0.0000	4.5429	2.0000
106.3000	82.6588	65.5293	0.0000	4.5378	2.0000
106.4000	82.5546	65.3266	0.0000	4.5327	2.0000
106.5000	82.4503	65.1239	0.0000	4.5275	2.0000
106.6000	82.3460	64.9213	0.0000	4.5224	2.0000
106.7000	82.2418	64.7186	0.0000	4.5173	2.0000
106.8000	82.1375	64.5159	0.0000	4.5122	2.0000
106.9000	82.0332	64.3132	0.0000	4.5070	2.0000
107.0000	81.8893	64.1451	0.0000	4.5019	2.0000
107.1000	81.7316	63.9891	0.0000	4.4968	2.0000
107.2000	81.5738	63.8331	0.0000	4.4917	2.0000
107.3000	81.4160	63.6771	0.0000	4.4866	2.0000
107.4000	81.2582	63.5211	0.0000	4.4814	2.0000
107.5000	81.1004	63.3651	0.0000	4.4763	2.0000
107.6000	80.9426	63.2091	0.0000	4.4712	2.0000
107.7000	80.7848	63.0531	0.0000	4.4661	2.0000
107.8000	80.6270	62.8971	0.0000	4.4609	2.0000
107.9000	80.4962	62.8165	0.0000	4.4558	2.0000
108.0000	80.3739	62.7596	0.0000	4.4507	2.0000
108.1000	80.2516	62.7027	0.0000	4.4456	2.0000
108.2000	80.1293	62.6458	0.0000	4.4404	2.0000
108.3000	80.0070	62.5889	0.0000	4.4353	2.0000
108.4000	79.8847	62.5320	0.0000	4.4302	2.0000
108.5000	79.7623	62.4752	0.0000	4.4251	2.0000
108.6000	79.6400	62.4183	0.0000	4.4199	2.0000
108.7000	79.5347	62.3918	0.0000	4.4148	2.0000
108.8000	79.5542	62.5885	0.0000	4.4097	2.0000
108.9000	79.5737	62.7852	0.0000	4.4046	2.0000
109.0000	79.5931	62.9820	0.0000	4.4012	2.0000
109.1000	79.6126	63.1787	0.0000	4.4036	2.0000
109.2000	79.6321	63.3754	0.0000	4.4059	2.0000
109.3000	79.6516	63.5721	0.0000	4.4083	2.0000
109.4000	79.6710	63.7688	0.0000	4.4106	2.0000
109.5000	79.6905	63.9656	0.0000	4.4130	2.0000
109.6000	79.7100	64.1623	0.0000	4.4153	2.0000
109.7000	79.5973	64.1280	0.0000	4.4177	2.0000
109.8000	79.4225	63.9851	0.0000	4.4200	2.0000
109.9000	79.2477	63.8422	0.0000	4.4224	2.0000
110.0000	79.0729	63.6993	0.0000	4.4247	2.0000
110.1000	78.8980	63.5564	0.0000	4.4271	2.0000
110.2000	78.7232	63.4134	0.0000	4.4294	2.0000
110.3000	78.5484	63.2705	0.0000	4.4317	2.0000
110.4000	78.3735	63.1276	0.0000	4.4341	2.0000
110.5000	78.1987	62.9847	0.0000	4.4364	2.0000
110.6000	78.0281	62.8714	0.0000	4.4388	2.0000
110.7000	77.8798	62.9134	0.0000	4.4411	2.0000
110.8000	77.7315	62.9554	0.0000	4.4435	2.0000
110.9000	77.5832	62.9974	0.0000	4.4458	2.0000
111.0000	77.4349	63.0394	0.0000	4.4482	2.0000
111.1000	77.2865	63.0814	0.0000	4.4505	2.0000
111.2000	77.1382	63.1234	0.0000	4.4529	2.0000
111.3000	76.9899	63.1654	0.0000	4.4552	2.0000
111.4000	76.8416	63.2075	0.0000	4.4575	2.0000
111.5000	76.6933	63.2021	0.0000	4.4599	2.0000
111.6000	76.5658	63.1967	0.0000	4.4622	2.0000
111.7000	76.4388	63.1914	0.0000	4.4646	2.0000
111.8000	76.3118	63.1860	0.0000	4.4669	2.0000
111.9000	76.1848	63.1806	0.0000	4.4693	2.0000
112.0000	76.0578	63.1753	0.0000	4.4716	2.0000
112.1000	75.9308	63.1699	0.0000	4.4740	2.0000
112.2000	75.8037	63.1646	0.0000	4.4763	2.0000
112.3000	75.6767	63.1592	0.0000	4.4787	2.0000
112.4000	75.5568	63.1538	0.0000	4.4810	2.0000
112.5000	75.5190	63.1485	0.0000	4.4834	2.0000
112.6000	75.4811	63.1431	0.0000	4.4857	2.0000
112.7000	75.4433	63.1378	0.0000	4.4880	2.0000
112.8000	75.4055	63.1324	0.0000	4.4904	2.0000
112.9000	75.3676	63.1270	0.0000	4.4927	2.0000
113.0000	75.3298	63.1217	0.0000	4.4951	2.0000
113.1000	75.2919	63.1163	0.0000	4.4974	2.0000
113.2000	75.2541	63.1109	0.0000	4.4998	2.0000
113.3000	75.6006	63.1056	0.0000	4.5021	2.0000
113.4000	76.0556	63.4592	0.0000	4.5045	2.0000
113.5000	76.5106	63.8128	0.0000	4.5068	2.0000
113.6000	76.9656	64.1664	0.0000	4.5092	2.0000
113.7000	77.4206	64.5200	0.0000	4.5115	2.0000
113.8000	77.8756	64.8737	0.0000	4.5138	2.0000
113.9000	78.3306	65.2273	0.0000	4.5162	2.0000
114.0000	78.7856	65.5809	0.0000	4.5185	2.0000
114.1000	79.4955	66.2320	0.0000	4.5209	2.0000
114.2000	80.2469	66.9315	0.0000	4.5232	2.0000
114.3000	80.9983	67.6310	0.0000	4.5256	2.0000
114.4000	81.7497	68.3305	0.0000	4.5279	2.0000
114.5000	82.5011	69.0300	0.0000	4.5219	2.0000
114.6000	83.2524	69.7295	0.0000	4.5152	2.0000
114.7000	84.0038	70.4290	0.0000	4.5085	2.0000
114.8000	84.7552	71.1285	0.0000	4.5017	2.0000
114.9000	85.2345	71.4244	0.0000	4.4950	2.0000
115.0000	85.4190	71.2832	0.0000	4.4883	2.0000
115.1000	85.6035	71.1419	0.0000	4.4815	2.0000
115.2000	85.7880	71.0007	0.0000	4.4748	2.0000
115.3000	85.9725	70.8594	0.0000	4.4681	2.0000
115.4000	86.1570	70.7182	0.0000	4.4614	2.0000
115.5000	86.3415	70.5769	0.0000	4.4546	2.0000
115.6000	86.5260	70.4357	0.0000	4.4479	2.0000
115.7000	86.7105	70.2944	0.0000	4.4412	2.0000
115.8000	86.8692	70.1283	0.0000	4.4344	2.0000
115.9000	86.7957	69.7387	0.0000	4.4277	2.0000
116.0000	86.7222	69.3490	0.0000	4.4210	2.0000
116.1000	86.6488	68.9593	0.0000	4.4142	2.0000
116.2000	86.5753	68.5697	0.0000	4.4075	2.0000
116.3000	86.5019	68.1800	0.0000	4.4008	2.0000
116.4000	86.4284	67.7903	0.0000	4.3941	2.0000
116.5000	86.3549	67.4007	0.0000	4.3873	2.0000
116.6000	86.2815	67.0110	0.0000	4.3806	2.0000
116.7000	86.2080	66.6214	0.0000	4.3739	2.0000
116.8000	86.0156	66.4439	0.0000	4.3671	2.0000
116.9000	85.8037	66.3010	0.0000	4.3604	2.0000
117.0000	85.5919	66.1581	0.0000	4.3537	2.0000
117.1000	85.3800	66.0153	0.0000	4.3470	2.0000
117.2000	85.1682	65.8724	0.0000	4.3402	2.0000
117.3000	84.9563	65.7295	0.0000	4.3335	2.0000
117.4000	84.7445	65.5866	0.0000	4.3268	2.0000
117.5000	84.5326	65.4437	0.0000	4.3200	2.0000
117.6000	84.3208	65.3008	0.0000	4.3133	2.0000
117.7000	84.2647	65.3513	0.0000	4.3066	2.0000
117.8000	84.2223	65.4185	0.0000	4.2998	2.0000
117.9000	84.1798	65.4858	0.0000	4.2931	2.0000
118.0000	84.1374	65.5530	0.0000	4.2864	2.0000
118.1000	84.0949	65.6203	0.0000	4.2797	2.0000
118.2000	84.0524	65.6875	0.0000	4.2729	2.0000
118.3000	84.0100	65.7548	0.0000	4.2662	2.0000
118.4000	83.9675	65.8220	0.0000	4.2595	2.0000
118.5000	83.9250	65.8893	0.0000	4.2644	2.0000
118.6000	83.7470	65.7184	0.0000	4.2703	2.0000
118.7000	83.5504	65.5151	0.0000	4.2763	2.0000
118.8000	83.3538	65.3118	0.0000	4.2822	2.0000
118.9000	83.1573	65.1084	0.0000	4.2881	2.0000
119.0000	82.9607	64.9051	0.0000	4.2941	2.0000
119.1000	82.7641	64.7018	0.0000	4.3000	2.0000
119.2000	82.5676	64.4985	0.0000	4.3059	2.0000
119.3000	82.3710	64.2951	0.0000	4.3118	2.0000
119.4000	82.1744	64.0918	0.0000	4.3178	2.0000
119.5000	81.9674	63.8881	0.0000	4.3237	2.0000
119.6000	81.5965	63.6794	0.0000	4.3296	2.0000
119.7000	81.2255	63.4707	0.0000	4.3356	2.0000
119.8000	80.8546	63.2620	0.0000	4.3415	2.0000
119.9000	80.4836	63.0532	0.0000	4.3474	2.0000
120.0000	80.1127	62.8445	0.0000	4.3534	2.0000
120.1000	79.7418	62.6358	0.0000	4.3593	2.0000
120.2000	79.3708	62.4271	0.0000	4.3652	2.0000
120.3000	78.9999	62.2183	0.0000	4.3712	2.0000
120.4000	78.6290	62.0096	0.0000	4.3771	2.0000
120.5000	78.2724	61.7976	0.0000	4.3830	2.0000
120.6000	77.9528	61.5771	0.0000	4.3890	2.0000
120.7000	77.6331	61.3566	0.0000	4.3949	2.0000
120.8000	77.3135	61.1362	0.0000	4.4008	2.0000
120.9000	76.9938	60.9157	0.0000	4.4068	2.0000
121.0000	76.6742	60.6952	0.0000	4.4127	2.0000
121.1000	76.3546	60.4747	0.0000	4.4186	2.0000
121.2000	76.0349	60.2542	0.0000	4.4246	2.0000
121.3000	75.7153	60.0338	0.0000	4.4305	2.0000
121.4000	75.3956	59.8133	0.0000	4.4364	2.0000
121.5000	75.0843	59.6859	0.0000	4.4424	2.0000
121.6000	74.7744	59.5738	0.0000	4.4483	2.0000
121.7000	74.4644	59.4616	0.0000	4.4542	2.0000
121.8000	74.1544	59.3494	0.0000	4.4601	2.0000
121.9000	73.8445	59.2372	0.0000	4.4661	2.0000
122.0000	73.5345	59.1251	0.0000	4.4720	2.0000
122.1000	73.2246	59.0129	0.0000	4.4779	2.0000
122.2000	72.9146	58.9007	0.0000	4.4839	2.0000
122.3000	72.6611	58.8632	0.0000	4.4898	2.0000
122.4000	72.8213	59.3737	0.0000	4.4957	2.0000
122.5000	72.9816	59.8841	0.0000	4.5017	2.0000
122.6000	73.1418	60.3946	0.0000	4.5076	2.0000
122.7000	73.3021	60.9050	0.0000	4.5135	2.0000
122.8000	73.4624	61.4154	0.0000	4.5168	2.0000
122.9000	73.6226	61.9259	0.0000	4.5180	2.0000
123.0000	73.7829	62.4363	0.0000	4.5192	2.0000
123.1000	73.9432	62.9468	0.0000	4.5204	2.0000
123.2000	74.1376	63.4289	0.0000	4.5216	2.0000
123.3000	74.3793	63.8719	0.0000	4.5228	2.0000
123.4000	74.6210	64.3150	0.0000	4.5240	2.0000
123.5000	74.8626	64.7580	0.0000	4.5252	2.0000
123.6000	75.1043	65.2010	0.0000	4.5264	2.0000
123.7000	75.3460	65.6441	0.0000	4.5276	2.0000
123.8000	75.5877	66.0871	0.0000	4.5288	2.0000
123.9000	75.8293	66.5301	0.0000	4.5300	2.0000
124.0000	76.0710	66.9732	0.0000	4.5312	2.0000
124.1000	76.2747	67.1675	0.0000	4.5324	2.0000
124.2000	76.4260	67.0183	0.0000	4.5336	2.0000
124.3000	76.5773	66.8691	0.0000	4.5348	2.0000
124.4000	76.7286	66.7200	0.0000	4.5360	2.0000
124.5000	76.8799	66.5708	0.0000	4.5372	2.0000
124.6000	77.0312	66.4216	0.0000	4.5384	2.0000
124.7000	77.1825	66.2725	0.0000	4.5396	2.0000
124.8000	77.3338	66.1233	0.0000	4.5408	2.0000
124.9000	77.4851	65.9741	0.0000	4.5420	2.0000
125.0000	77.6364	65.8250	0.0000	4.5432	2.0000
125.1000	77.6998	65.6968	0.0000	4.5444	2.0000
125.2000	77.7513	65.5715	0.0000	4.5456	2.0000
125.3000	77.8027	65.4462	0.0000	4.5468	2.0000
125.4000	77.8542	65.3208	0.0000	4.5479	2.0000
125.5000	77.9056	65.1955	0.0000	4.5491	2.0000
125.6000	77.9571	65.0702	0.0000	4.5503	2.0000
125.7000	78.0085	64.9449	0.0000	4.5515	2.0000
125.8000	78.0600	64.8196	0.0000	4.5527	2.0000
125.9000	78.1114	64.6943	0.0000	4.5539	2.0000
126.0000	78.1430	64.6653	0.0000	4.5551	2.0000
126.1000	78.1513	64.7493	0.0000	4.5563	2.0000
126.2000	78.1595	64.8333	0.0000	4.5575	2.0000
126.3000	78.1678	64.9174	0.0000	4.5587	2.0000
126.4000	78.1761	65.0014	0.0000	4.5599	2.0000
126.5000	78.1843	65.0855	0.0000	4.5611	2.0000
126.6000	78.1926	65.1695	0.0000	4.5623	2.0000
126.7000	78.2009	65.2535	0.0000	4.5635	2.0000
126.8000	78.2091	65.3376	0.0000	4.5647	2.0000
126.9000	78.3209	65.4909	0.0000	4.5659	2.0000
127.0000	78.4728	65.6711	0.0000	4.5671	2.0000
127.1000	78.6248	65.8513	0.0000	4.5683	2.0000
127.2000	78.7767	66.0315	0.0000	4.5695	2.0000
127.3000	78.9287	66.2117	0.0000	4.5707	2.0000
127.4000	79.0806	66.3919	0.0000	4.5719	2.0000
127.5000	79.2326	66.5721	0.0000	4.5731	2.0000
127.6000	79.3845	66.7523	0.0000	4.5743	2.0000
127.7000	79.5913	66.9324	0.0000	4.5755	2.0000
127.8000	79.9259	67.1123	0.0000	4.5767	2.0000
127.9000	80.2605	67.2921	0.0000	4.5743	2.0000
128.0000	80.5951	67.4720	0.0000	4.5694	2.0000
128.1000	80.9297	67.6518	0.0000	4.5646	2.0000
128.2000	81.2643	67.8317	0.0000	4.5597	2.0000
128.3000	81.5989	68.0115	0.0000	4.5549	2.0000
128.4000	81.9335	68.1914	0.0000	4.5501	2.0000
128.5000	82.2680	68.3712	0.0000	4.5452	2.0000
128.6000	82.5154	68.4252	0.0000	4.5404	2.0000
128.7000	82.4534	68.0329	0.0000	4.5355	2.0000
128.8000	82.3913	67.6406	0.0000	4.5307	2.0000
128.9000	82.3293	67.2483	0.0000	4.5258	2.0000
129.0000	82.2673	66.8560	0.0000	4.5210	2.0000
129.1000	82.2053	66.4637	0.0000	4.5162	2.0000
129.2000	82.1432	66.0714	0.0000	4.5113	2.0000
129.3000	82.0812	65.6791	0.0000	4.5065	2.0000
129.4000	82.0192	65.2868	0.0000	4.5016	2.0000
129.5000	81.9572	64.8945	0.0000	4.4968	2.0000
129.6000	81.8951	64.5022	0.0000	4.4920	2.0000
129.7000	81.7077	64.4292	0.0000	4.4871	2.0000
129.8000	81.4889	64.4362	0.0000	4.4823	2.0000
129.9000	81.2701	64.4431	0.0000	4.4774	2.0000
130.0000	81.0513	64.4501	0.0000	4.4726	2.0000
130.1000	80.8325	64.4570	0.0000	4.4678	2.0000
130.2000	80.6137	64.4639	0.0000	4.4629	2.0000
130.3000	80.3949	64.4709	0.0000	4.4581	2.0000
130.4000	80.1761	64.4778	0.0000	4.4532	2.0000
130.5000	79.9573	64.4847	0.0000	4.4484	2.0000
130.6000	79.7343	64.4837	0.0000	4.4435	2.0000
130.7000	79.4733	64.4113	0.0000	4.4387	2.0000
130.8000	79.2123	64.3388	0.0000	4.4339	2.0000
130.9000	78.9513	64.2664	0.0000	4.4290	2.0000
131.0000	78.6903	64.1939	0.0000	4.4242	2.0000
131.1000	78.4293	64.1214	0.0000	4.4193	2.0000
131.2000	78.1683	64.0490	0.0000	4.4145	2.0000
131.3000	77.9074	63.9765	0.0000	4.4097	2.0000
131.4000	77.6464	63.9041	0.0000	4.4048	2.0000
131.5000	77.3854	63.8316	0.0000	4.4000	2.0000
131.6000	77.2384	63.9885	0.0000	4.3951	2.0000
131.7000	77.0987	64.1600	0.0000	4.3903	2.0000
131.8000	76.9591	64.3315	0.0000	4.3855	2.0000
131.9000	76.8194	64.5030	0.0000	4.3806	2.0000
132.0000	76.6797	64.6746	0.0000	4.3758	2.0000
132.1000	76.5400	64.8461	0.0000	4.3709	2.0000
132.2000	76.4003	65.0176	0.0000	4.3661	2.0000
132.3000	76.2606	65.1891	0.0000	4.3592	2.0000
132.4000	76.1210	65.3606	0.0000	4.3522	2.0000
132.5000	76.0022	65.3526	0.0000	4.3451	2.0000
132.6000	75.8868	65.3154	0.0000	4.3381	2.0000
132.7000	75.7714	65.2782	0.0000	4.3311	2.0000
132.8000	75.6560	65.2410	0.0000	4.3241	2.0000
132.9000	75.5407	65.2037	0.0000	4.3171	2.0000
133.0000	75.4253	65.1665	0.0000	4.3101	2.0000
133.1000	75.3099	65.1293	0.0000	4.3031	2.0000
133.2000	75.1945	65.0920	0.0000	4.2961	2.0000
133.3000	75.0792	65.0548	0.0000	4.2891	2.0000
133.4000	74.9638	65.0176	0.0000	4.2821	2.0000
133.5000	74.6932	64.9537	0.0000	4.2751	2.0000
133.6000	74.3736	64.8813	0.0000	4.2681	2.0000
133.7000	74.0541	64.8089	0.0000	4.2610	2.0000
133.8000	73.7345	64.7366	0.0000	4.2540	2.0000
133.9000	73.4149	64.6642	0.0000	4.2470	2.0000
134.0000	73.0953	64.5918	0.0000	4.2400	2.0000
134.1000	72.7758	64.5194	0.0000	4.2330	2.0000
134.2000	72.4562	64.4471	0.0000	4.2260	2.0000
134.3000	72.1366	64.3747	0.0000	4.2190	2.0000
134.4000	71.8988	64.3730	0.0000	4.2120	2.0000
134.5000	71.8713	64.5529	0.0000	4.2050	2.0000
134.6000	71.8439	64.7329	0.0000	4.1980	2.0000
134.7000	71.8164	64.9128	0.0000	4.1910	2.0000
134.8000	71.7889	65.0927	0.0000	4.1839	2.0000
134.9000	71.7614	65.2727	0.0000	4.1769	2.0000
135.0000	71.7340	65.4526	0.0000	4.1699	2.0000
135.1000	71.7065	65.6325	0.0000	4.1629	2.0000
135.2000	71.6790	65.8125	0.0000	4.1559	2.0000
135.3000	71.6789	66.0265	0.0000	4.1489	2.0000
135.4000	71.8033	66.3960	0.0000	4.1419	2.0000
135.5000	71.9278	66.7654	0.0000	4.1349	2.0000
135.6000	72.0523	67.1349	0.0000	4.1279	2.0000
135.7000	72.1767	67.5043	0.0000	4.1209	2.0000
135.8000	72.3012	67.8738	0.0000	4.1139	2.0000
135.9000	72.4256	68.2432	0.0000	4.1068	2.0000
136.0000	72.5501	68.6127	0.0000	4.0998	2.0000
136.1000	72.6746	68.9821	0.0000	4.0928	2.0000
136.2000	72.7990	69.3516	0.0000	4.0858	2.0000
136.3000	72.9037	69.6533	0.0000	4.0788	2.0000
136.4000	73.0071	69.9507	0.0000	4.0718	2.0000
136.5000	73.1106	70.2481	0.0000	4.0648	2.0000
136.6000	73.2140	70.5454	0.0000	4.0578	2.0000
136.7000	73.3174	70.8428	0.0000	4.0508	2.0000
136.8000	73.4209	71.1402	0.0000	4.0438	2.0000
136.9000	73.5243	71.4376	0.0000	4.0368	2.0000
137.0000	73.6277	71.7350	0.0000	4.0298	2.0000
137.1000	73.7267	72.0145	0.0000	4.0227	2.0000
137.2000	73.7193	71.8660	0.0000	4.0157	2.0000
137.3000	73.7118	71.7174	0.0000	4.0087	2.0000
137.4000	73.7044	71.5688	0.0000	4.0017	2.0000
137.5000	73.6969	71.4203	0.0000	3.9947	2.0000
137.6000	73.6895	71.2717	0.0000	3.9877	2.0000
137.7000	73.6820	71.1232	0.0000	3.9807	2.0000
137.8000	73.6746	70.9746	0.0000	3.9737	2.0000
137.9000	73.6671	70.8261	0.0000	3.9667	2.0000
138.0000	73.8399	71.0444	0.0000	3.9597	2.0000
138.1000	74.0900	71.4200	0.0000	3.9527	2.0000
