Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
91.9000	65.5368	61.7269	56.5086	5.2559	2.0000
92.0000	65.4390	61.6558	56.3396	5.2571	2.0000
92.1000	65.3083	61.5437	56.1833	5.2584	2.0000
92.2000	65.1190	61.3585	56.0498	5.2597	2.0000
92.3000	64.9296	61.1732	55.9163	5.2610	2.0000
92.4000	64.7403	60.9880	55.7827	5.2622	2.0000
92.5000	64.5510	60.8028	55.6492	5.2635	2.0000
92.6000	64.3616	60.6176	55.5157	5.2648	2.0000
92.7000	64.1723	60.4324	55.3822	5.2661	2.0000
92.8000	63.9829	60.2472	55.2487	5.2674	2.0000
92.9000	63.7936	60.0619	55.1152	5.2686	2.0000
93.0000	63.6042	59.8767	54.9816	5.2699	2.0000
93.1000	63.4149	59.6915	54.8481	5.2712	2.0000
93.2000	63.2256	59.5063	54.7146	5.2725	2.0000
93.3000	63.1793	59.4843	54.8474	5.2738	2.0000
93.4000	63.2454	59.5904	55.1894	5.2760	2.0000
93.5000	63.3116	59.6966	55.5314	5.2791	2.0000
93.6000	63.3777	59.8028	55.8734	5.2822	2.0000
93.7000	63.4439	59.9090	56.2154	5.2853	2.0000
93.8000	63.5100	60.0151	56.5575	5.2884	2.0000
93.9000	63.5761	60.1213	56.8995	5.2915	2.0000
94.0000	63.6423	60.2275	57.2415	5.2946	2.0000
94.1000	63.7084	60.3336	57.5835	5.2977	2.0000
94.2000	63.7746	60.4398	57.9255	5.3008	2.0000
94.3000	63.8407	60.5460	58.2675	5.3039	2.0000
94.4000	63.9069	60.6522	58.6096	5.3070	2.0000
94.5000	63.8806	60.7150	58.7085	5.3101	2.0000
94.6000	63.7873	60.7465	58.6316	5.3132	2.0000
94.7000	63.6941	60.7780	58.5546	5.3163	2.0000
94.8000	63.6008	60.8095	58.4776	5.3194	2.0000
94.9000	63.5076	60.8410	58.4006	5.3225	2.0000
95.0000	63.4143	60.8725	58.3236	5.3256	2.0000
95.1000	63.3211	60.9040	58.2467	5.3287	2.0000
95.2000	63.2279	60.9355	58.1697	5.3318	2.0000
95.3000	63.1346	60.9670	58.0927	5.3349	2.0000
95.4000	63.0414	60.9985	58.0157	5.3379	2.0000
95.5000	62.9481	61.0300	57.9387	5.3410	2.0000
95.6000	62.8549	61.0615	57.8618	5.3441	2.0000
95.7000	62.7916	61.0275	57.8096	5.3472	2.0000
95.8000	62.7467	60.9533	57.7727	5.3503	2.0000
95.9000	62.7018	60.8791	57.7358	5.3534	2.0000
96.0000	62.6569	60.8049	57.6989	5.3565	2.0000
96.1000	62.6120	60.7307	57.6620	5.3596	2.0000
96.2000	62.5671	60.6565	57.6251	5.3627	2.0000
96.3000	62.5222	60.5823	57.5882	5.3658	2.0000
96.4000	62.4773	60.5081	57.5513	5.3689	2.0000
96.5000	62.4324	60.4339	57.5144	5.3720	2.0000
96.6000	62.3875	60.3597	57.4775	5.3751	2.0000
96.7000	62.3427	60.2855	57.4406	5.3782	2.0000
96.8000	62.2978	60.2113	57.4037	5.3813	2.0000
96.9000	62.4096	60.4263	57.6941	5.3830	2.0000
97.0000	62.5314	60.6598	58.0054	5.3800	2.0000
97.1000	62.6533	60.8933	58.3166	5.3770	2.0000
97.2000	62.7751	61.1268	58.6279	5.3740	2.0000
97.3000	62.8969	61.3604	58.9392	5.3710	2.0000
97.4000	63.0188	61.5939	59.2504	5.3680	2.0000
97.5000	63.1406	61.8274	59.5617	5.3650	2.0000
97.6000	63.2624	62.0609	59.8730	5.3620	2.0000
97.7000	63.3843	62.2944	60.1842	5.3590	2.0000
97.8000	63.5061	62.5279	60.4955	5.3560	2.0000
97.9000	63.6279	62.7614	60.8067	5.3530	2.0000
98.0000	63.7498	62.9949	61.1180	5.3501	2.0000
98.1000	63.7774	63.0388	60.9871	5.3471	2.0000
98.2000	63.7872	63.0465	60.7720	5.3441	2.0000
98.3000	63.7969	63.0542	60.5569	5.3411	2.0000
98.4000	63.8067	63.0619	60.3417	5.3381	2.0000
98.5000	63.8164	63.0697	60.1266	5.3351	2.0000
98.6000	63.8261	63.0774	59.9115	5.3321	2.0000
98.7000	63.8359	63.0851	59.6964	5.3291	2.0000
98.8000	63.8456	63.0928	59.4813	5.3261	2.0000
98.9000	63.8554	63.1005	59.2662	5.3231	2.0000
99.0000	63.8651	63.1083	59.0510	5.3201	2.0000
99.1000	63.8748	63.1160	58.8359	5.3171	2.0000
99.2000	63.8988	63.1236	58.6369	5.3141	2.0000
99.3000	64.1447	63.1292	58.6893	5.3112	2.0000
99.4000	64.3907	63.1348	58.7417	5.3082	2.0000
99.5000	64.6367	63.1404	58.7942	5.3052	2.0000
99.6000	64.8827	63.1460	58.8466	5.3022	2.0000
99.7000	65.1287	63.1516	58.8991	5.2992	2.0000
99.8000	65.3747	63.1572	58.9515	5.2962	2.0000
99.9000	65.6207	63.1628	59.0039	5.2964	2.0000
100.0000	65.8667	63.1684	59.0564	5.2978	2.0000
100.1000	66.1127	63.1741	59.1088	5.2993	2.0000
100.2000	66.3587	63.1797	59.1613	5.3007	2.0000
100.3000	66.6047	63.1853	59.2137	5.3022	2.0000
100.4000	66.8318	63.2119	59.2709	5.3036	2.0000
100.5000	67.0147	63.2876	59.3394	5.3051	2.0000
100.6000	67.1977	63.3633	59.4078	5.3065	2.0000
100.7000	67.3807	63.4390	59.4763	5.3080	2.0000
100.8000	67.5636	63.5147	59.5447	5.3094	2.0000
100.9000	67.7466	63.5904	59.6132	5.3109	2.0000
101.0000	67.9296	63.6661	59.6816	5.3123	2.0000
101.1000	68.1125	63.7418	59.7501	5.3138	2.0000
101.2000	68.2955	63.8175	59.8185	5.3152	2.0000
101.3000	68.4785	63.8932	59.8870	5.3167	2.0000
101.4000	68.6614	63.9689	59.9554	5.3181	2.0000
101.5000	68.8444	64.0446	60.0239	5.3195	2.0000
101.6000	68.9533	64.0417	59.9983	5.3210	2.0000
101.7000	68.9511	63.9211	59.8316	5.3224	2.0000
101.8000	68.9490	63.8005	59.6649	5.3239	2.0000
101.9000	68.9468	63.6799	59.4982	5.3253	2.0000
102.0000	68.9446	63.5593	59.3315	5.3268	2.0000
102.1000	68.9424	63.4387	59.1648	5.3282	2.0000
102.2000	68.9402	63.3181	58.9981	5.3297	2.0000
102.3000	68.9381	63.1975	58.8314	5.3311	2.0000
102.4000	68.9359	63.0769	58.6647	5.3326	2.0000
102.5000	68.9337	62.9563	58.4980	5.3340	2.0000
102.6000	68.9315	62.8357	58.3313	5.3355	2.0000
102.7000	68.9424	62.7287	58.1800	5.3369	2.0000
102.8000	69.2657	62.9486	58.3994	5.3384	2.0000
102.9000	69.5890	63.1685	58.6188	5.3398	2.0000
103.0000	69.9123	63.3883	58.8382	5.3413	2.0000
103.1000	70.2356	63.6082	59.0576	5.3427	2.0000
103.2000	70.5589	63.8281	59.2770	5.3433	2.0000
103.3000	70.8822	64.0480	59.4964	5.3437	2.0000
103.4000	71.2055	64.2678	59.7158	5.3441	2.0000
103.5000	71.5288	64.4877	59.9352	5.3445	2.0000
103.6000	71.8521	64.7076	60.1546	5.3449	2.0000
103.7000	72.1754	64.9274	60.3740	5.3453	2.0000
103.8000	72.4987	65.1473	60.5934	5.3457	2.0000
103.9000	72.7822	65.3344	60.7980	5.3461	2.0000
104.0000	72.8842	65.3724	60.9350	5.3465	2.0000
104.1000	72.9862	65.4104	61.0721	5.3469	2.0000
104.2000	73.0882	65.4484	61.2091	5.3473	2.0000
104.3000	73.1902	65.4864	61.3462	5.3477	2.0000
104.4000	73.2923	65.5244	61.4832	5.3481	2.0000
104.5000	73.3943	65.5624	61.6203	5.3485	2.0000
104.6000	73.4963	65.6004	61.7573	5.3490	2.0000
104.7000	73.5983	65.6384	61.8944	5.3494	2.0000
104.8000	73.7003	65.6764	62.0314	5.3498	2.0000
104.9000	73.8024	65.7144	62.1685	5.3502	2.0000
105.0000	73.9044	65.7524	62.3055	5.3506	2.0000
105.1000	73.9454	65.7502	62.3884	5.3510	2.0000
105.2000	73.8869	65.6825	62.3828	5.3514	2.0000
105.3000	73.8284	65.6147	62.3772	5.3518	2.0000
105.4000	73.7699	65.5470	62.3716	5.3522	2.0000
105.5000	73.7114	65.4792	62.3660	5.3526	2.0000
105.6000	73.6529	65.4115	62.3604	5.3530	2.0000
105.7000	73.5944	65.3437	62.3549	5.3534	2.0000
105.8000	73.5359	65.2759	62.3493	5.3538	2.0000
105.9000	73.4774	65.2082	62.3437	5.3542	2.0000
106.0000	73.4189	65.1404	62.3381	5.3546	2.0000
106.1000	73.3605	65.0727	62.3325	5.3550	2.0000
106.2000	73.3020	65.0049	62.3269	5.3554	2.0000
106.3000	73.4136	65.0110	62.3331	5.3558	2.0000
106.4000	73.5483	65.0272	62.3408	5.3564	2.0000
106.5000	73.6831	65.0434	62.3486	5.3577	2.0000
106.6000	73.8179	65.0596	62.3563	5.3589	2.0000
106.7000	73.9527	65.0758	62.3641	5.3602	2.0000
106.8000	74.0875	65.0920	62.3718	5.3615	2.0000
106.9000	74.2223	65.1082	62.3795	5.3627	2.0000
107.0000	74.3571	65.1244	62.3873	5.3640	2.0000
107.1000	74.4918	65.1406	62.3950	5.3652	2.0000
107.2000	74.6266	65.1567	62.4028	5.3665	2.0000
107.3000	74.7614	65.1729	62.4105	5.3678	2.0000
107.4000	74.8962	65.1891	62.4183	5.3690	2.0000
107.5000	74.8020	65.1119	62.3180	5.3703	2.0000
107.6000	74.6575	65.0143	62.1939	5.3716	2.0000
107.7000	74.5130	64.9166	62.0699	5.3728	2.0000
107.8000	74.3685	64.8189	61.9459	5.3741	2.0000
107.9000	74.2240	64.7212	61.8219	5.3753	2.0000
108.0000	74.0795	64.6235	61.6978	5.3766	2.0000
108.1000	73.9350	64.5259	61.5738	5.3779	2.0000
108.2000	73.7905	64.4282	61.4498	5.3791	2.0000
108.3000	73.6460	64.3305	61.3258	5.3804	2.0000
108.4000	73.5015	64.2328	61.2017	5.3817	2.0000
108.5000	73.3570	64.1351	61.0777	5.3829	2.0000
108.6000	73.2125	64.0375	60.9537	5.3842	2.0000
108.7000	73.0472	63.8434	60.7602	5.3854	2.0000
108.8000	72.8713	63.5998	60.5309	5.3867	2.0000
108.9000	72.6953	63.3561	60.3016	5.3880	2.0000
109.0000	72.5194	63.1124	60.0724	5.3892	2.0000
109.1000	72.3434	62.8687	59.8431	5.3905	2.0000
109.2000	72.1675	62.6251	59.6138	5.3918	2.0000
109.3000	71.9915	62.3814	59.3846	5.3930	2.0000
109.4000	71.8156	62.1377	59.1553	5.3943	2.0000
109.5000	71.6396	61.8940	58.9260	5.3955	2.0000
109.6000	71.4636	61.6504	58.6967	5.3968	2.0000
109.7000	71.2877	61.4067	58.4675	5.3933	2.0000
109.8000	71.1117	61.1630	58.2382	5.3895	2.0000
109.9000	71.0735	61.3390	58.4088	5.3858	2.0000
110.0000	71.0472	61.5514	58.6142	5.3820	2.0000
110.1000	71.0210	61.7639	58.8196	5.3783	2.0000
110.2000	70.9947	61.9763	59.0249	5.3746	2.0000
110.3000	70.9684	62.1888	59.2303	5.3708	2.0000
110.4000	70.9422	62.4012	59.4357	5.3671	2.0000
110.5000	70.9159	62.6137	59.6411	5.3633	2.0000
110.6000	70.8897	62.8261	59.8465	5.3596	2.0000
110.7000	70.8634	63.0386	60.0518	5.3559	2.0000
110.8000	70.8371	63.2510	60.2572	5.3521	2.0000
110.9000	70.8109	63.4635	60.4626	5.3484	2.0000
111.0000	70.7846	63.6759	60.6680	5.3446	2.0000
111.1000	70.6527	63.6005	60.5257	5.3409	2.0000
111.2000	70.5187	63.5192	60.3763	5.3371	2.0000
111.3000	70.3846	63.4379	60.2269	5.3334	2.0000
111.4000	70.2506	63.3566	60.0775	5.3297	2.0000
111.5000	70.1166	63.2753	59.9281	5.3259	2.0000
111.6000	69.9825	63.1940	59.7787	5.3222	2.0000
111.7000	69.8485	63.1127	59.6292	5.3184	2.0000
111.8000	69.7144	63.0314	59.4798	5.3147	2.0000
111.9000	69.5804	62.9501	59.3304	5.3110	2.0000
112.0000	69.4463	62.8688	59.1810	5.3072	2.0000
112.1000	69.3123	62.7875	59.0316	5.3035	2.0000
112.2000	69.2829	62.7279	58.9238	5.2997	2.0000
112.3000	69.5847	62.7373	58.9476	5.2960	2.0000
112.4000	69.8866	62.7467	58.9714	5.2923	2.0000
112.5000	70.1885	62.7561	58.9952	5.2885	2.0000
112.6000	70.4904	62.7654	59.0190	5.2848	2.0000
112.7000	70.7922	62.7748	59.0429	5.2810	2.0000
112.8000	71.0941	62.7842	59.0667	5.2773	2.0000
112.9000	71.3960	62.7936	59.0905	5.2736	2.0000
113.0000	71.6978	62.8030	59.1143	5.2722	2.0000
113.1000	71.9997	62.8123	59.1381	5.2746	2.0000
113.2000	72.3016	62.8217	59.1619	5.2769	2.0000
113.3000	72.6035	62.8311	59.1857	5.2792	2.0000
113.4000	72.8035	62.9845	59.3349	5.2815	2.0000
113.5000	72.9557	63.2056	59.5431	5.2838	2.0000
113.6000	73.1078	63.4267	59.7513	5.2861	2.0000
113.7000	73.2600	63.6479	59.9595	5.2885	2.0000
113.8000	73.4121	63.8690	60.1677	5.2908	2.0000
113.9000	73.5643	64.0901	60.3759	5.2931	2.0000
114.0000	73.7164	64.3112	60.5841	5.2954	2.0000
114.1000	73.8686	64.5324	60.7923	5.2977	2.0000
114.2000	74.0207	64.7535	61.0005	5.3000	2.0000
114.3000	74.1729	64.9746	61.2087	5.3024	2.0000
114.4000	74.3250	65.1958	61.4169	5.3047	2.0000
114.5000	74.4772	65.4169	61.6251	5.3070	2.0000
114.6000	74.3935	65.3251	61.6150	5.3093	2.0000
114.7000	74.2715	65.1824	61.5694	5.3116	2.0000
114.8000	74.1495	65.0397	61.5237	5.3139	2.0000
114.9000	74.0275	64.8970	61.4781	5.3163	2.0000
115.0000	73.9055	64.7542	61.4324	5.3186	2.0000
115.1000	73.7835	64.6115	61.3868	5.3209	2.0000
115.2000	73.6615	64.4688	61.3412	5.3232	2.0000
115.3000	73.5395	64.3261	61.2955	5.3255	2.0000
115.4000	73.4175	64.1834	61.2499	5.3278	2.0000
115.5000	73.2955	64.0407	61.2042	5.3302	2.0000
115.6000	73.1735	63.8979	61.1586	5.3325	2.0000
115.7000	73.2258	64.0302	61.2255	5.3348	2.0000
115.8000	73.4149	64.3785	61.3807	5.3371	2.0000
115.9000	73.6041	64.7268	61.5360	5.3394	2.0000
116.0000	73.7933	65.0750	61.6912	5.3417	2.0000
116.1000	73.9824	65.4233	61.8465	5.3441	2.0000
116.2000	74.1716	65.7716	62.0017	5.3459	2.0000
116.3000	74.3607	66.1199	62.1570	5.3475	2.0000
116.4000	74.5499	66.4682	62.3123	5.3492	2.0000
116.5000	74.7390	66.8165	62.4675	5.3508	2.0000
116.6000	74.9282	67.1648	62.6228	5.3524	2.0000
116.7000	75.1174	67.5130	62.7780	5.3540	2.0000
116.8000	75.2848	67.7921	62.9358	5.3556	2.0000
116.9000	75.3966	67.8930	63.1000	5.3573	2.0000
117.0000	75.5083	67.9939	63.2642	5.3589	2.0000
117.1000	75.6200	68.0949	63.4284	5.3605	2.0000
117.2000	75.7318	68.1958	63.5926	5.3621	2.0000
117.3000	75.8435	68.2967	63.7568	5.3637	2.0000
117.4000	75.9553	68.3976	63.9209	5.3653	2.0000
117.5000	76.0670	68.4986	64.0851	5.3670	2.0000
117.6000	76.1787	68.5995	64.2493	5.3686	2.0000
117.7000	76.2905	68.7004	64.4135	5.3702	2.0000
117.8000	76.4022	68.8013	64.5777	5.3718	2.0000
117.9000	76.5140	68.9023	64.7419	5.3734	2.0000
118.0000	76.5325	68.9169	64.7291	5.3751	2.0000
118.1000	76.4940	68.8787	64.6077	5.3767	2.0000
118.2000	76.4555	68.8405	64.4864	5.3783	2.0000
118.3000	76.4170	68.8023	64.3651	5.3799	2.0000
118.4000	76.3784	68.7641	64.2438	5.3815	2.0000
118.5000	76.3399	68.7259	64.1224	5.3832	2.0000
118.6000	76.3014	68.6877	64.0011	5.3848	2.0000
118.7000	76.2629	68.6495	63.8798	5.3864	2.0000
118.8000	76.2243	68.6113	63.7585	5.3880	2.0000
118.9000	76.1858	68.5731	63.6371	5.3896	2.0000
119.0000	76.1473	68.5349	63.5158	5.3912	2.0000
119.1000	76.2024	68.5406	63.4739	5.3929	2.0000
119.2000	76.4393	68.6315	63.5860	5.3945	2.0000
119.3000	76.6762	68.7225	63.6981	5.3961	2.0000
119.4000	76.9131	68.8135	63.8102	5.3977	2.0000
119.5000	77.1500	68.9044	63.9223	5.3993	2.0000
119.6000	77.3869	68.9954	64.0344	5.4010	2.0000
119.7000	77.6238	69.0863	64.1465	5.4026	2.0000
119.8000	77.8607	69.1773	64.2586	5.4036	2.0000
119.9000	78.0976	69.2683	64.3707	5.4029	2.0000
120.0000	78.3345	69.3592	64.4828	5.4022	2.0000
120.1000	78.5714	69.4502	64.5949	5.4015	2.0000
120.2000	78.8083	69.5412	64.7070	5.4008	2.0000
120.3000	79.0650	69.7758	64.7503	5.4001	2.0000
120.4000	79.3249	70.0339	64.7824	5.3993	2.0000
120.5000	79.5847	70.2920	64.8144	5.3986	2.0000
120.6000	79.8446	70.5501	64.8465	5.3979	2.0000
120.7000	80.1045	70.8082	64.8786	5.3972	2.0000
120.8000	80.3644	71.0663	64.9107	5.3965	2.0000
120.9000	80.6243	71.3244	64.9427	5.3958	2.0000
121.0000	80.8841	71.5825	64.9748	5.3950	2.0000
121.1000	81.1440	71.8406	65.0069	5.3943	2.0000
121.2000	81.4039	72.0987	65.0389	5.3936	2.0000
121.3000	81.4989	72.1561	64.9902	5.3929	2.0000
121.4000	81.3840	71.9583	64.8385	5.3922	2.0000
121.5000	81.2691	71.7604	64.6868	5.3915	2.0000
121.6000	81.1542	71.5625	64.5351	5.3908	2.0000
121.7000	81.0393	71.3646	64.3834	5.3900	2.0000
121.8000	80.9244	71.1667	64.2318	5.3893	2.0000
121.9000	80.8095	70.9688	64.0801	5.3886	2.0000
122.0000	80.6946	70.7709	63.9284	5.3879	2.0000
122.1000	80.5797	70.5730	63.7767	5.3872	2.0000
122.2000	80.4648	70.3751	63.6250	5.3865	2.0000
122.3000	80.3499	70.1772	63.4734	5.3857	2.0000
122.4000	80.2060	69.8886	63.2932	5.3850	2.0000
122.5000	80.0602	69.5941	63.1113	5.3843	2.0000
122.6000	79.9145	69.2997	62.9293	5.3836	2.0000
122.7000	79.7687	69.0053	62.7474	5.3829	2.0000
122.8000	79.6230	68.7108	62.5655	5.3822	2.0000
122.9000	79.4772	68.4164	62.3835	5.3815	2.0000
123.0000	79.3314	68.1219	62.2016	5.3807	2.0000
123.1000	79.1857	67.8275	62.0196	5.3800	2.0000
123.2000	79.0399	67.5330	61.8377	5.3793	2.0000
123.3000	78.8942	67.2386	61.6557	5.3786	2.0000
123.4000	78.7484	66.9442	61.4738	5.3779	2.0000
123.5000	78.7038	66.8175	61.3543	5.3772	2.0000
123.6000	78.6785	66.7227	61.2468	5.3764	2.0000
123.7000	78.6532	66.6280	61.1393	5.3757	2.0000
123.8000	78.6279	66.5333	61.0317	5.3750	2.0000
123.9000	78.6026	66.4385	60.9242	5.3743	2.0000
124.0000	78.5773	66.3438	60.8166	5.3736	2.0000
124.1000	78.5520	66.2491	60.7091	5.3729	2.0000
124.2000	78.5267	66.1543	60.6016	5.3722	2.0000
124.3000	78.5013	66.0596	60.4940	5.3714	2.0000
124.4000	78.4760	65.9649	60.3865	5.3707	2.0000
124.5000	78.4507	65.8701	60.2789	5.3700	2.0000
124.6000	78.4254	65.7754	60.1714	5.3693	2.0000
124.7000	78.1594	65.5700	60.0930	5.3686	2.0000
124.8000	77.8543	65.3465	60.0194	5.3679	2.0000
124.9000	77.5491	65.1231	59.9457	5.3671	2.0000
125.0000	77.2439	64.8996	59.8721	5.3664	2.0000
125.1000	76.9388	64.6762	59.7984	5.3657	2.0000
125.2000	76.6336	64.4528	59.7248	5.3650	2.0000
125.3000	76.3284	64.2293	59.6511	5.3643	2.0000
125.4000	76.0233	64.0059	59.5775	5.3636	2.0000
125.5000	75.7181	63.7824	59.5038	5.3629	2.0000
125.6000	75.4129	63.5590	59.4302	5.3621	2.0000
125.7000	75.1078	63.3356	59.3565	5.3614	2.0000
125.8000	74.8134	63.1186	59.2844	5.3607	2.0000
125.9000	74.6163	62.9594	59.2265	5.3600	2.0000
126.0000	74.4191	62.8003	59.1685	5.3593	2.0000
126.1000	74.2220	62.6411	59.1106	5.3586	2.0000
126.2000	74.0248	62.4820	59.0526	5.3578	2.0000
126.3000	73.8277	62.3228	58.9946	5.3571	2.0000
126.4000	73.6305	62.1637	58.9367	5.3564	2.0000
126.5000	73.4334	62.0045	58.8787	5.3557	2.0000
126.6000	73.2362	61.8454	58.8208	5.3550	2.0000
126.7000	73.0391	61.6862	58.7628	5.3514	2.0000
126.8000	72.8419	61.5271	58.7048	5.3462	2.0000
126.9000	72.6448	61.3679	58.6469	5.3409	2.0000
127.0000	72.5940	61.4045	58.7598	5.3357	2.0000
127.1000	72.6492	61.5828	58.9965	5.3305	2.0000
127.2000	72.7043	61.7612	59.2331	5.3253	2.0000
127.3000	72.7595	61.9395	59.4698	5.3201	2.0000
127.4000	72.8147	62.1178	59.7065	5.3148	2.0000
127.5000	72.8699	62.2962	59.9432	5.3096	2.0000
127.6000	72.9251	62.4745	60.1798	5.3044	2.0000
127.7000	72.9803	62.6528	60.4165	5.2992	2.0000
127.8000	73.0355	62.8311	60.6532	5.2940	2.0000
127.9000	73.0907	63.0095	60.8899	5.2887	2.0000
128.0000	73.1459	63.1878	61.1265	5.2835	2.0000
128.1000	73.2011	63.3661	61.3632	5.2783	2.0000
128.2000	73.1649	63.5227	61.4733	5.2731	2.0000
128.3000	73.1269	63.6789	61.5808	5.2679	2.0000
128.4000	73.0889	63.8351	61.6883	5.2626	2.0000
128.5000	73.0509	63.9912	61.7958	5.2574	2.0000
128.6000	73.0130	64.1474	61.9033	5.2522	2.0000
128.7000	72.9750	64.3036	62.0108	5.2470	2.0000
128.8000	72.9370	64.4597	62.1183	5.2417	2.0000
128.9000	72.8990	64.6159	62.2258	5.2365	2.0000
129.0000	72.8610	64.7721	62.3333	5.2313	2.0000
129.1000	72.8230	64.9282	62.4408	5.2261	2.0000
129.2000	72.7850	65.0844	62.5483	5.2209	2.0000
129.3000	73.1346	65.5310	62.9235	5.2156	2.0000
129.4000	73.5371	66.0171	63.3352	5.2104	2.0000
129.5000	73.9396	66.5033	63.7469	5.2052	2.0000
129.6000	74.3421	66.9895	64.1586	5.2000	2.0000
129.7000	74.7445	67.4756	64.5704	5.1948	2.0000
129.8000	75.1470	67.9618	64.9821	5.1895	2.0000
129.9000	75.5495	68.4480	65.3938	5.1843	2.0000
130.0000	75.9520	68.9342	65.8055	5.1791	2.0000
130.1000	76.3545	69.4203	66.2172	5.1763	2.0000
130.2000	76.7569	69.9065	66.6289	5.1776	2.0000
130.3000	77.1630	70.3797	67.0443	5.1790	2.0000
130.4000	77.6100	70.7039	67.5016	5.1804	2.0000
130.5000	78.0570	71.0281	67.9590	5.1817	2.0000
130.6000	78.5039	71.3524	68.4163	5.1831	2.0000
130.7000	78.9509	71.6766	68.8737	5.1845	2.0000
130.8000	79.3979	72.0008	69.3311	5.1858	2.0000
130.9000	79.8449	72.3250	69.7884	5.1872	2.0000
131.0000	80.2919	72.6492	70.2458	5.1886	2.0000
131.1000	80.7389	72.9734	70.7031	5.1900	2.0000
131.2000	81.1859	73.2977	71.1605	5.1913	2.0000
131.3000	81.6329	73.6219	71.6179	5.1927	2.0000
131.4000	82.0798	73.9461	72.0752	5.1941	2.0000
131.5000	82.3234	74.0562	72.1696	5.1954	2.0000
131.6000	82.3637	73.9523	71.9009	5.1968	2.0000
131.7000	82.4039	73.8484	71.6322	5.1982	2.0000
131.8000	82.4441	73.7444	71.3635	5.1996	2.0000
131.9000	82.4843	73.6405	71.0948	5.2009	2.0000
132.0000	82.5245	73.5366	70.8261	5.2023	2.0000
132.1000	82.5647	73.4326	70.5574	5.2037	2.0000
132.2000	82.6050	73.3287	70.2887	5.2050	2.0000
132.3000	82.6452	73.2248	70.0200	5.2064	2.0000
132.4000	82.6854	73.1208	69.7513	5.2078	2.0000
132.5000	82.7256	73.0169	69.4826	5.2091	2.0000
132.6000	82.7658	72.9130	69.2139	5.2105	2.0000
132.7000	82.7644	72.7531	68.9700	5.2119	2.0000
132.8000	82.6820	72.4848	68.7741	5.2133	2.0000
132.9000	82.5997	72.2165	68.5783	5.2146	2.0000
133.0000	82.5174	71.9481	68.3824	5.2160	2.0000
133.1000	82.4351	71.6798	68.1866	5.2174	2.0000
133.2000	82.3527	71.4115	67.9907	5.2187	2.0000
133.3000	82.2704	71.1431	67.7948	5.2201	2.0000
133.4000	82.1881	70.8748	67.5990	5.2215	2.0000
133.5000	82.1057	70.6065	67.4031	5.2230	2.0000
133.6000	82.0234	70.3381	67.2073	5.2250	2.0000
133.7000	81.9411	70.0698	67.0114	5.2270	2.0000
133.8000	81.8587	69.8015	66.8156	5.2290	2.0000
133.9000	81.7764	69.5331	66.6197	5.2310	2.0000
134.0000	81.6798	69.3042	66.4442	5.2330	2.0000
134.1000	81.5651	69.1254	66.2947	5.2350	2.0000
134.2000	81.4504	68.9466	66.1451	5.2370	2.0000
134.3000	81.3357	68.7678	65.9956	5.2390	2.0000
134.4000	81.2210	68.5891	65.8460	5.2411	2.0000
134.5000	81.1063	68.4103	65.6965	5.2431	2.0000
134.6000	80.9916	68.2315	65.5469	5.2451	2.0000
134.7000	80.8769	68.0527	65.3974	5.2471	2.0000
134.8000	80.7622	67.8739	65.2478	5.2491	2.0000
134.9000	80.6475	67.6952	65.0983	5.2511	2.0000
135.0000	80.5328	67.5164	64.9487	5.2531	2.0000
135.1000	80.4181	67.3376	64.7992	5.2551	2.0000
135.2000	80.3034	67.1588	64.6496	5.2571	2.0000
135.3000	80.0984	66.9220	64.4602	5.2591	2.0000
135.4000	79.7687	66.6052	64.2156	5.2612	2.0000
135.5000	79.4390	66.2883	63.9710	5.2632	2.0000
135.6000	79.1094	65.9715	63.7264	5.2652	2.0000
135.7000	78.7797	65.6546	63.4818	5.2672	2.0000
135.8000	78.4501	65.3378	63.2372	5.2692	2.0000
135.9000	78.1204	65.0209	62.9926	5.2712	2.0000
136.0000	77.7907	64.7040	62.7480	5.2732	2.0000
136.1000	77.4611	64.3872	62.5034	5.2752	2.0000
136.2000	77.1314	64.0703	62.2588	5.2772	2.0000
136.3000	76.8017	63.7535	62.0142	5.2793	2.0000
136.4000	76.4721	63.4366	61.7696	5.2813	2.0000
136.5000	76.1424	63.1198	61.5250	5.2833	2.0000
136.6000	76.0285	63.0824	61.5440	5.2853	2.0000
136.7000	75.9237	63.0567	61.5740	5.2888	2.0000
136.8000	75.8188	63.0310	61.6039	5.2923	2.0000
136.9000	75.7140	63.0053	61.6339	5.2958	2.0000
137.0000	75.6091	62.9796	61.6639	5.2994	2.0000
137.1000	75.5042	62.9538	61.6938	5.3029	2.0000
137.2000	75.3994	62.9281	61.7238	5.3064	2.0000
137.3000	75.2945	62.9024	61.7538	5.3100	2.0000
137.4000	75.1897	62.8767	61.7837	5.3135	2.0000
137.5000	75.0848	62.8510	61.8137	5.3170	2.0000
137.6000	74.9799	62.8253	61.8437	5.3206	2.0000
137.7000	74.8751	62.7996	61.8737	5.3241	2.0000
137.8000	74.7702	62.7739	61.9036	5.3277	2.0000
137.9000	74.5648	62.8589	61.8795	5.3312	2.0000
138.0000	74.3483	62.9562	61.8494	5.3347	2.0000
138.1000	74.1317	63.0536	61.8193	5.3383	2.0000
138.2000	73.9152	63.1509	61.7892	5.3418	2.0000
